"Plot Title: Savoy-Discharge"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10559467, SEN S/N: 10559467)","Temp, °C (LGR S/N: 10559467, SEN S/N: 10559467)","Coupler Detached (LGR S/N: 10559467)","Coupler Attached (LGR S/N: 10559467)","End Of File (LGR S/N: 10559467)"
16014,05/11/23 05:59:23 PM,2.30,28.77,,,
16015,05/11/23 05:59:24 PM,3.87,28.78,,,
16016,05/11/23 05:59:25 PM,2.30,28.78,,,
16017,05/11/23 05:59:26 PM,2.23,28.77,,,
16018,05/11/23 05:59:27 PM,2.30,28.77,,,
16019,05/11/23 05:59:28 PM,2.45,28.77,,,
16020,05/11/23 05:59:29 PM,2.30,28.77,,,
16021,05/11/23 05:59:30 PM,2.30,28.77,,,
16022,05/11/23 05:59:31 PM,2.30,28.77,,,
16023,05/11/23 05:59:32 PM,3.87,28.77,,,
16024,05/11/23 05:59:33 PM,2.45,28.77,,,
16025,05/11/23 05:59:34 PM,2.30,28.77,,,
16026,05/11/23 05:59:35 PM,3.87,28.77,,,
16027,05/11/23 05:59:36 PM,2.45,28.78,,,
16028,05/11/23 05:59:37 PM,3.87,28.77,,,
16029,05/11/23 05:59:38 PM,4.15,28.77,,,
16030,05/11/23 05:59:39 PM,2.45,28.77,,,
16031,05/11/23 05:59:40 PM,4.15,28.77,,,
16032,05/11/23 05:59:41 PM,2.30,28.77,,,
16033,05/11/23 05:59:42 PM,4.15,28.77,,,
16034,05/11/23 05:59:43 PM,2.30,28.77,,,
16035,05/11/23 05:59:44 PM,2.30,28.77,,,
16036,05/11/23 05:59:45 PM,2.45,28.77,,,
16037,05/11/23 05:59:46 PM,2.45,28.77,,,
16038,05/11/23 05:59:47 PM,2.45,28.77,,,
16039,05/11/23 05:59:48 PM,2.45,28.77,,,
16040,05/11/23 05:59:49 PM,3.87,28.77,,,
16041,05/11/23 05:59:50 PM,4.15,28.77,,,
16042,05/11/23 05:59:51 PM,2.45,28.77,,,
16043,05/11/23 05:59:52 PM,2.45,28.77,,,
16044,05/11/23 05:59:53 PM,2.45,28.77,,,
16045,05/11/23 05:59:54 PM,2.45,28.77,,,
16046,05/11/23 05:59:55 PM,2.30,28.77,,,
16047,05/11/23 05:59:56 PM,3.87,28.77,,,
16048,05/11/23 05:59:57 PM,4.15,28.77,,,
16049,05/11/23 05:59:58 PM,2.45,28.77,,,
16050,05/11/23 05:59:59 PM,3.87,28.77,,,
16051,05/11/23 06:00:00 PM,4.15,28.77,,,
16052,05/11/23 06:00:01 PM,4.15,28.77,,,
16053,05/11/23 06:00:02 PM,4.15,28.77,,,
16054,05/11/23 06:00:03 PM,3.87,28.77,,,
16055,05/11/23 06:00:04 PM,2.45,28.77,,,
16056,05/11/23 06:00:05 PM,2.45,28.77,,,
16057,05/11/23 06:00:06 PM,4.15,28.78,,,
16058,05/11/23 06:00:07 PM,2.30,28.77,,,
16059,05/11/23 06:00:08 PM,2.45,28.77,,,
16060,05/11/23 06:00:09 PM,4.15,28.77,,,
16061,05/11/23 06:00:10 PM,2.30,28.77,,,
16062,05/11/23 06:00:11 PM,2.30,28.77,,,
16063,05/11/23 06:00:12 PM,4.15,28.77,,,
16064,05/11/23 06:00:13 PM,3.87,28.77,,,
16065,05/11/23 06:00:14 PM,3.87,28.77,,,
16066,05/11/23 06:00:15 PM,2.30,28.77,,,
16067,05/11/23 06:00:16 PM,3.87,28.77,,,
16068,05/11/23 06:00:17 PM,3.87,28.77,,,
16069,05/11/23 06:00:18 PM,3.87,28.77,,,
16070,05/11/23 06:00:19 PM,4.15,28.77,,,
16071,05/11/23 06:00:20 PM,4.15,28.77,,,
16072,05/11/23 06:00:21 PM,3.87,28.77,,,
16073,05/11/23 06:00:22 PM,2.45,28.77,,,
16074,05/11/23 06:00:23 PM,4.15,28.77,,,
16075,05/11/23 06:00:24 PM,2.45,28.77,,,
16076,05/11/23 06:00:25 PM,2.30,28.77,,,
16077,05/11/23 06:00:26 PM,3.87,28.78,,,
16078,05/11/23 06:00:27 PM,2.45,28.77,,,
16079,05/11/23 06:00:28 PM,2.45,28.77,,,
16080,05/11/23 06:00:29 PM,3.87,28.77,,,
16081,05/11/23 06:00:30 PM,2.30,28.77,,,
16082,05/11/23 06:00:31 PM,4.15,28.77,,,
16083,05/11/23 06:00:32 PM,2.30,28.77,,,
16084,05/11/23 06:00:33 PM,2.30,28.77,,,
16085,05/11/23 06:00:34 PM,2.45,28.77,,,
16086,05/11/23 06:00:35 PM,4.15,28.77,,,
16087,05/11/23 06:00:36 PM,2.30,28.77,,,
16088,05/11/23 06:00:37 PM,2.45,28.77,,,
16089,05/11/23 06:00:38 PM,2.30,28.77,,,
16090,05/11/23 06:00:39 PM,2.30,28.77,,,
16091,05/11/23 06:00:40 PM,2.30,28.77,,,
16092,05/11/23 06:00:41 PM,2.30,28.77,,,
16093,05/11/23 06:00:42 PM,2.30,28.77,,,
16094,05/11/23 06:00:43 PM,4.15,28.77,,,
16095,05/11/23 06:00:44 PM,2.30,28.77,,,
16096,05/11/23 06:00:45 PM,3.87,28.77,,,
16097,05/11/23 06:00:46 PM,4.15,28.77,,,
16098,05/11/23 06:00:47 PM,2.30,28.77,,,
16099,05/11/23 06:00:48 PM,3.87,28.77,,,
16100,05/11/23 06:00:49 PM,4.15,28.77,,,
16101,05/11/23 06:00:50 PM,3.87,28.77,,,
16102,05/11/23 06:00:51 PM,4.15,28.77,,,
16103,05/11/23 06:00:52 PM,4.15,28.77,,,
16104,05/11/23 06:00:53 PM,4.15,28.77,,,
16105,05/11/23 06:00:54 PM,2.45,28.77,,,
16106,05/11/23 06:00:55 PM,2.45,28.77,,,
16107,05/11/23 06:00:56 PM,2.45,28.77,,,
16108,05/11/23 06:00:57 PM,2.45,28.77,,,
16109,05/11/23 06:00:58 PM,2.45,28.77,,,
16110,05/11/23 06:00:59 PM,2.30,28.77,,,
16111,05/11/23 06:01:00 PM,3.87,28.77,,,
16112,05/11/23 06:01:01 PM,3.87,28.77,,,
16113,05/11/23 06:01:02 PM,3.87,28.77,,,
16114,05/11/23 06:01:03 PM,3.87,28.77,,,
16115,05/11/23 06:01:04 PM,2.30,28.77,,,
16116,05/11/23 06:01:05 PM,2.45,28.77,,,
16117,05/11/23 06:01:06 PM,2.30,28.77,,,
16118,05/11/23 06:01:07 PM,2.30,28.77,,,
16119,05/11/23 06:01:08 PM,2.45,28.77,,,
16120,05/11/23 06:01:09 PM,4.15,28.77,,,
16121,05/11/23 06:01:10 PM,2.45,28.77,,,
16122,05/11/23 06:01:11 PM,2.45,28.77,,,
16123,05/11/23 06:01:12 PM,3.87,28.77,,,
16124,05/11/23 06:01:13 PM,3.87,28.77,,,
16125,05/11/23 06:01:14 PM,2.45,28.77,,,
16126,05/11/23 06:01:15 PM,4.15,28.77,,,
16127,05/11/23 06:01:16 PM,3.87,28.77,,,
16128,05/11/23 06:01:17 PM,2.30,28.77,,,
16129,05/11/23 06:01:18 PM,2.45,28.77,,,
16130,05/11/23 06:01:19 PM,4.15,28.77,,,
16131,05/11/23 06:01:20 PM,2.45,28.77,,,
16132,05/11/23 06:01:21 PM,4.15,28.77,,,
16133,05/11/23 06:01:22 PM,3.87,28.77,,,
16134,05/11/23 06:01:23 PM,3.87,28.77,,,
16135,05/11/23 06:01:24 PM,2.30,28.77,,,
16136,05/11/23 06:01:25 PM,4.15,28.77,,,
16137,05/11/23 06:01:26 PM,2.30,28.77,,,
16138,05/11/23 06:01:27 PM,2.45,28.77,,,
16139,05/11/23 06:01:28 PM,4.15,28.77,,,
16140,05/11/23 06:01:29 PM,2.30,28.77,,,
16141,05/11/23 06:01:30 PM,3.87,28.77,,,
16142,05/11/23 06:01:31 PM,2.45,28.77,,,
16143,05/11/23 06:01:32 PM,2.45,28.77,,,
16144,05/11/23 06:01:33 PM,2.30,28.76,,,
16145,05/11/23 06:01:34 PM,2.30,28.77,,,
16146,05/11/23 06:01:35 PM,2.45,28.76,,,
16147,05/11/23 06:01:36 PM,3.87,28.77,,,
16148,05/11/23 06:01:37 PM,2.30,28.76,,,
16149,05/11/23 06:01:38 PM,3.87,28.77,,,
16150,05/11/23 06:01:39 PM,2.30,28.76,,,
16151,05/11/23 06:01:40 PM,2.45,28.76,,,
16152,05/11/23 06:01:41 PM,2.30,28.77,,,
16153,05/11/23 06:01:42 PM,4.15,28.76,,,
16154,05/11/23 06:01:43 PM,2.30,28.76,,,
16155,05/11/23 06:01:44 PM,2.45,28.76,,,
16156,05/11/23 06:01:45 PM,2.30,28.76,,,
16157,05/11/23 06:01:46 PM,2.45,28.76,,,
16158,05/11/23 06:01:47 PM,4.15,28.76,,,
16159,05/11/23 06:01:48 PM,2.30,28.76,,,
16160,05/11/23 06:01:49 PM,4.15,28.76,,,
16161,05/11/23 06:01:50 PM,4.15,28.76,,,
16162,05/11/23 06:01:51 PM,2.45,28.76,,,
16163,05/11/23 06:01:52 PM,2.45,28.76,,,
16164,05/11/23 06:01:53 PM,2.30,28.76,,,
16165,05/11/23 06:01:54 PM,2.30,28.76,,,
16166,05/11/23 06:01:55 PM,2.30,28.76,,,
16167,05/11/23 06:01:56 PM,2.30,28.76,,,
16168,05/11/23 06:01:57 PM,2.30,28.76,,,
16169,05/11/23 06:01:58 PM,2.45,28.76,,,
16170,05/11/23 06:01:59 PM,3.87,28.76,,,
16171,05/11/23 06:02:00 PM,2.45,28.76,,,
16172,05/11/23 06:02:01 PM,2.30,28.76,,,
16173,05/11/23 06:02:02 PM,2.45,28.76,,,
16174,05/11/23 06:02:03 PM,3.87,28.76,,,
16175,05/11/23 06:02:04 PM,3.87,28.76,,,
16176,05/11/23 06:02:05 PM,3.87,28.76,,,
16177,05/11/23 06:02:06 PM,4.15,28.76,,,
16178,05/11/23 06:02:07 PM,3.87,28.76,,,
16179,05/11/23 06:02:08 PM,2.45,28.76,,,
16180,05/11/23 06:02:09 PM,2.30,28.76,,,
16181,05/11/23 06:02:10 PM,2.45,28.76,,,
16182,05/11/23 06:02:11 PM,4.15,28.76,,,
16183,05/11/23 06:02:12 PM,2.45,28.76,,,
16184,05/11/23 06:02:13 PM,2.45,28.76,,,
16185,05/11/23 06:02:14 PM,2.45,28.76,,,
16186,05/11/23 06:02:15 PM,2.45,28.76,,,
16187,05/11/23 06:02:16 PM,2.30,28.76,,,
16188,05/11/23 06:02:17 PM,2.45,28.76,,,
16189,05/11/23 06:02:18 PM,2.30,28.76,,,
16190,05/11/23 06:02:19 PM,2.45,28.76,,,
16191,05/11/23 06:02:20 PM,4.15,28.76,,,
16192,05/11/23 06:02:21 PM,2.30,28.76,,,
16193,05/11/23 06:02:22 PM,2.30,28.76,,,
16194,05/11/23 06:02:23 PM,2.30,28.76,,,
16195,05/11/23 06:02:24 PM,2.45,28.76,,,
16196,05/11/23 06:02:25 PM,2.30,28.76,,,
16197,05/11/23 06:02:26 PM,3.87,28.76,,,
16198,05/11/23 06:02:27 PM,4.15,28.76,,,
16199,05/11/23 06:02:28 PM,2.45,28.76,,,
16200,05/11/23 06:02:29 PM,2.30,28.76,,,
16201,05/11/23 06:02:30 PM,2.45,28.76,,,
16202,05/11/23 06:02:31 PM,2.45,28.76,,,
16203,05/11/23 06:02:32 PM,2.30,28.75,,,
16204,05/11/23 06:02:33 PM,4.15,28.76,,,
16205,05/11/23 06:02:34 PM,2.45,28.76,,,
16206,05/11/23 06:02:35 PM,2.45,28.76,,,
16207,05/11/23 06:02:36 PM,2.45,28.75,,,
16208,05/11/23 06:02:37 PM,2.45,28.76,,,
16209,05/11/23 06:02:38 PM,2.30,28.76,,,
16210,05/11/23 06:02:39 PM,2.45,28.76,,,
16211,05/11/23 06:02:40 PM,2.30,28.76,,,
16212,05/11/23 06:02:41 PM,2.45,28.76,,,
16213,05/11/23 06:02:42 PM,2.45,28.76,,,
16214,05/11/23 06:02:43 PM,2.30,28.76,,,
16215,05/11/23 06:02:44 PM,2.30,28.75,,,
16216,05/11/23 06:02:45 PM,2.30,28.76,,,
16217,05/11/23 06:02:46 PM,2.45,28.76,,,
16218,05/11/23 06:02:47 PM,2.30,28.75,,,
16219,05/11/23 06:02:48 PM,2.45,28.76,,,
16220,05/11/23 06:02:49 PM,4.15,28.76,,,
16221,05/11/23 06:02:50 PM,4.15,28.76,,,
16222,05/11/23 06:02:51 PM,4.15,28.76,,,
16223,05/11/23 06:02:52 PM,2.45,28.76,,,
16224,05/11/23 06:02:53 PM,4.15,28.75,,,
16225,05/11/23 06:02:54 PM,2.45,28.75,,,
16226,05/11/23 06:02:55 PM,2.30,28.75,,,
16227,05/11/23 06:02:56 PM,2.45,28.76,,,
16228,05/11/23 06:02:57 PM,2.30,28.75,,,
16229,05/11/23 06:02:58 PM,2.45,28.76,,,
16230,05/11/23 06:02:59 PM,2.45,28.75,,,
16231,05/11/23 06:03:00 PM,2.45,28.76,,,
16232,05/11/23 06:03:01 PM,2.30,28.76,,,
16233,05/11/23 06:03:02 PM,2.45,28.76,,,
16234,05/11/23 06:03:03 PM,4.15,28.75,,,
16235,05/11/23 06:03:04 PM,4.15,28.75,,,
16236,05/11/23 06:03:05 PM,3.87,28.75,,,
16237,05/11/23 06:03:06 PM,1.88,28.75,,,
16238,05/11/23 06:03:07 PM,2.30,28.76,,,
16239,05/11/23 06:03:08 PM,2.30,28.76,,,
16240,05/11/23 06:03:09 PM,4.15,28.75,,,
16241,05/11/23 06:03:10 PM,2.45,28.75,,,
16242,05/11/23 06:03:11 PM,2.30,28.75,,,
16243,05/11/23 06:03:12 PM,4.15,28.75,,,
16244,05/11/23 06:03:13 PM,2.30,28.75,,,
16245,05/11/23 06:03:14 PM,2.30,28.75,,,
16246,05/11/23 06:03:15 PM,2.45,28.75,,,
16247,05/11/23 06:03:16 PM,4.15,28.75,,,
16248,05/11/23 06:03:17 PM,2.45,28.75,,,
16249,05/11/23 06:03:18 PM,2.30,28.75,,,
16250,05/11/23 06:03:19 PM,2.45,28.75,,,
16251,05/11/23 06:03:20 PM,2.30,28.75,,,
16252,05/11/23 06:03:21 PM,2.30,28.75,,,
16253,05/11/23 06:03:22 PM,2.30,28.75,,,
16254,05/11/23 06:03:23 PM,2.30,28.75,,,
16255,05/11/23 06:03:24 PM,2.45,28.75,,,
16256,05/11/23 06:03:25 PM,2.30,28.75,,,
16257,05/11/23 06:03:26 PM,2.30,28.75,,,
16258,05/11/23 06:03:27 PM,2.45,28.75,,,
16259,05/11/23 06:03:28 PM,2.30,28.75,,,
16260,05/11/23 06:03:29 PM,2.45,28.75,,,
16261,05/11/23 06:03:30 PM,2.30,28.75,,,
16262,05/11/23 06:03:31 PM,2.30,28.75,,,
16263,05/11/23 06:03:32 PM,3.87,28.75,,,
16264,05/11/23 06:03:33 PM,2.45,28.75,,,
16265,05/11/23 06:03:34 PM,3.87,28.75,,,
16266,05/11/23 06:03:35 PM,2.45,28.75,,,
16267,05/11/23 06:03:36 PM,2.30,28.75,,,
16268,05/11/23 06:03:37 PM,2.30,28.75,,,
16269,05/11/23 06:03:38 PM,3.87,28.75,,,
16270,05/11/23 06:03:39 PM,4.15,28.75,,,
16271,05/11/23 06:03:40 PM,2.45,28.75,,,
16272,05/11/23 06:03:41 PM,4.15,28.75,,,
16273,05/11/23 06:03:42 PM,4.15,28.75,,,
16274,05/11/23 06:03:43 PM,4.15,28.75,,,
16275,05/11/23 06:03:44 PM,3.87,28.75,,,
16276,05/11/23 06:03:45 PM,2.30,28.75,,,
16277,05/11/23 06:03:46 PM,2.30,28.75,,,
16278,05/11/23 06:03:47 PM,3.87,28.75,,,
16279,05/11/23 06:03:48 PM,2.45,28.75,,,
16280,05/11/23 06:03:49 PM,2.30,28.75,,,
16281,05/11/23 06:03:50 PM,3.87,28.75,,,
16282,05/11/23 06:03:51 PM,2.30,28.75,,,
16283,05/11/23 06:03:52 PM,2.45,28.75,,,
16284,05/11/23 06:03:53 PM,4.15,28.75,,,
16285,05/11/23 06:03:54 PM,2.30,28.75,,,
16286,05/11/23 06:03:55 PM,2.45,28.75,,,
16287,05/11/23 06:03:56 PM,2.30,28.75,,,
16288,05/11/23 06:03:57 PM,2.30,28.75,,,
16289,05/11/23 06:03:58 PM,2.30,28.75,,,
16290,05/11/23 06:03:59 PM,4.15,28.75,,,
16291,05/11/23 06:04:00 PM,2.30,28.75,,,
16292,05/11/23 06:04:01 PM,3.87,28.75,,,
16293,05/11/23 06:04:02 PM,4.15,28.75,,,
16294,05/11/23 06:04:03 PM,2.45,28.75,,,
16295,05/11/23 06:04:04 PM,2.45,28.75,,,
16296,05/11/23 06:04:05 PM,2.45,28.75,,,
16297,05/11/23 06:04:06 PM,2.45,28.75,,,
16298,05/11/23 06:04:07 PM,2.45,28.75,,,
16299,05/11/23 06:04:08 PM,4.15,28.75,,,
16300,05/11/23 06:04:09 PM,3.87,28.75,,,
16301,05/11/23 06:04:10 PM,2.45,28.75,,,
16302,05/11/23 06:04:11 PM,4.15,28.75,,,
16303,05/11/23 06:04:12 PM,3.87,28.75,,,
16304,05/11/23 06:04:13 PM,3.87,28.75,,,
16305,05/11/23 06:04:14 PM,2.45,28.75,,,
16306,05/11/23 06:04:15 PM,2.30,28.75,,,
16307,05/11/23 06:04:16 PM,2.30,28.75,,,
16308,05/11/23 06:04:17 PM,2.45,28.75,,,
16309,05/11/23 06:04:18 PM,2.45,28.75,,,
16310,05/11/23 06:04:19 PM,2.30,28.75,,,
16311,05/11/23 06:04:20 PM,2.45,28.75,,,
16312,05/11/23 06:04:21 PM,2.30,28.75,,,
16313,05/11/23 06:04:22 PM,2.45,28.75,,,
16314,05/11/23 06:04:23 PM,2.45,28.75,,,
16315,05/11/23 06:04:24 PM,2.45,28.75,,,
16316,05/11/23 06:04:25 PM,2.45,28.75,,,
16317,05/11/23 06:04:26 PM,2.45,28.75,,,
16318,05/11/23 06:04:27 PM,4.15,28.75,,,
16319,05/11/23 06:04:28 PM,2.30,28.75,,,
16320,05/11/23 06:04:29 PM,2.45,28.75,,,
16321,05/11/23 06:04:30 PM,3.87,28.75,,,
16322,05/11/23 06:04:31 PM,4.15,28.75,,,
16323,05/11/23 06:04:32 PM,2.30,28.75,,,
16324,05/11/23 06:04:33 PM,3.87,28.75,,,
16325,05/11/23 06:04:34 PM,3.87,28.75,,,
16326,05/11/23 06:04:35 PM,2.45,28.75,,,
16327,05/11/23 06:04:36 PM,2.45,28.75,,,
16328,05/11/23 06:04:37 PM,4.15,28.75,,,
16329,05/11/23 06:04:38 PM,2.30,28.75,,,
16330,05/11/23 06:04:39 PM,4.15,28.75,,,
16331,05/11/23 06:04:40 PM,4.15,28.73,,,
16332,05/11/23 06:04:41 PM,2.45,28.75,,,
16333,05/11/23 06:04:42 PM,2.30,28.75,,,
16334,05/11/23 06:04:43 PM,2.45,28.75,,,
16335,05/11/23 06:04:44 PM,2.30,28.75,,,
16336,05/11/23 06:04:45 PM,4.15,28.75,,,
16337,05/11/23 06:04:46 PM,2.45,28.75,,,
16338,05/11/23 06:04:47 PM,3.87,28.75,,,
16339,05/11/23 06:04:48 PM,3.87,28.73,,,
16340,05/11/23 06:04:49 PM,2.45,28.75,,,
16341,05/11/23 06:04:50 PM,2.45,28.75,,,
16342,05/11/23 06:04:51 PM,4.15,28.75,,,
16343,05/11/23 06:04:52 PM,2.30,28.75,,,
16344,05/11/23 06:04:53 PM,3.87,28.75,,,
16345,05/11/23 06:04:54 PM,4.15,28.75,,,
16346,05/11/23 06:04:55 PM,3.87,28.75,,,
16347,05/11/23 06:04:56 PM,2.45,28.75,,,
16348,05/11/23 06:04:57 PM,2.30,28.75,,,
16349,05/11/23 06:04:58 PM,4.15,28.73,,,
16350,05/11/23 06:04:59 PM,4.15,28.75,,,
16351,05/11/23 06:05:00 PM,2.45,28.73,,,
16352,05/11/23 06:05:01 PM,2.30,28.75,,,
16353,05/11/23 06:05:02 PM,2.30,28.75,,,
16354,05/11/23 06:05:03 PM,2.45,28.73,,,
16355,05/11/23 06:05:04 PM,4.15,28.73,,,
16356,05/11/23 06:05:05 PM,2.30,28.75,,,
16357,05/11/23 06:05:06 PM,2.30,28.73,,,
16358,05/11/23 06:05:07 PM,2.45,28.73,,,
16359,05/11/23 06:05:08 PM,4.15,28.75,,,
16360,05/11/23 06:05:09 PM,2.45,28.73,,,
16361,05/11/23 06:05:10 PM,2.30,28.73,,,
16362,05/11/23 06:05:11 PM,2.45,28.75,,,
16363,05/11/23 06:05:12 PM,4.15,28.73,,,
16364,05/11/23 06:05:13 PM,2.30,28.75,,,
16365,05/11/23 06:05:14 PM,3.87,28.75,,,
16366,05/11/23 06:05:15 PM,2.45,28.73,,,
16367,05/11/23 06:05:16 PM,2.45,28.73,,,
16368,05/11/23 06:05:17 PM,2.30,28.75,,,
16369,05/11/23 06:05:18 PM,2.30,28.75,,,
16370,05/11/23 06:05:19 PM,2.45,28.73,,,
16371,05/11/23 06:05:20 PM,2.30,28.73,,,
16372,05/11/23 06:05:21 PM,2.45,28.73,,,
16373,05/11/23 06:05:22 PM,2.45,28.73,,,
16374,05/11/23 06:05:23 PM,2.45,28.73,,,
16375,05/11/23 06:05:24 PM,2.30,28.73,,,
16376,05/11/23 06:05:25 PM,2.45,28.73,,,
16377,05/11/23 06:05:26 PM,2.45,28.73,,,
16378,05/11/23 06:05:27 PM,2.45,28.73,,,
16379,05/11/23 06:05:28 PM,4.15,28.73,,,
16380,05/11/23 06:05:29 PM,2.30,28.73,,,
16381,05/11/23 06:05:30 PM,4.15,28.73,,,
16382,05/11/23 06:05:31 PM,2.30,28.73,,,
16383,05/11/23 06:05:32 PM,2.30,28.73,,,
16384,05/11/23 06:05:33 PM,4.15,28.73,,,
16385,05/11/23 06:05:34 PM,2.30,28.73,,,
16386,05/11/23 06:05:35 PM,2.45,28.73,,,
16387,05/11/23 06:05:36 PM,2.30,28.73,,,
16388,05/11/23 06:05:37 PM,2.45,28.73,,,
16389,05/11/23 06:05:38 PM,2.30,28.73,,,
16390,05/11/23 06:05:39 PM,2.30,28.73,,,
16391,05/11/23 06:05:40 PM,2.45,28.73,,,
16392,05/11/23 06:05:41 PM,4.15,28.73,,,
16393,05/11/23 06:05:42 PM,2.45,28.73,,,
16394,05/11/23 06:05:43 PM,2.30,28.73,,,
16395,05/11/23 06:05:44 PM,2.45,28.73,,,
16396,05/11/23 06:05:45 PM,2.45,28.73,,,
16397,05/11/23 06:05:46 PM,2.30,28.73,,,
16398,05/11/23 06:05:47 PM,4.15,28.73,,,
16399,05/11/23 06:05:48 PM,2.30,28.73,,,
16400,05/11/23 06:05:49 PM,2.30,28.73,,,
16401,05/11/23 06:05:50 PM,2.45,28.73,,,
16402,05/11/23 06:05:51 PM,2.45,28.73,,,
16403,05/11/23 06:05:52 PM,2.45,28.73,,,
16404,05/11/23 06:05:53 PM,4.15,28.73,,,
16405,05/11/23 06:05:54 PM,4.15,28.73,,,
16406,05/11/23 06:05:55 PM,4.15,28.73,,,
16407,05/11/23 06:05:56 PM,2.45,28.73,,,
16408,05/11/23 06:05:57 PM,2.45,28.73,,,
16409,05/11/23 06:05:58 PM,3.87,28.73,,,
16410,05/11/23 06:05:59 PM,3.87,28.73,,,
16411,05/11/23 06:06:00 PM,3.87,28.73,,,
16412,05/11/23 06:06:01 PM,4.15,28.73,,,
16413,05/11/23 06:06:02 PM,4.15,28.73,,,
16414,05/11/23 06:06:03 PM,4.15,28.73,,,
16415,05/11/23 06:06:04 PM,3.87,28.73,,,
16416,05/11/23 06:06:05 PM,3.87,28.73,,,
16417,05/11/23 06:06:06 PM,2.45,28.73,,,
16418,05/11/23 06:06:07 PM,3.87,28.73,,,
16419,05/11/23 06:06:08 PM,2.30,28.73,,,
16420,05/11/23 06:06:09 PM,2.45,28.73,,,
16421,05/11/23 06:06:10 PM,2.45,28.73,,,
16422,05/11/23 06:06:11 PM,4.15,28.73,,,
16423,05/11/23 06:06:12 PM,2.45,28.73,,,
16424,05/11/23 06:06:13 PM,2.45,28.73,,,
16425,05/11/23 06:06:14 PM,2.30,28.73,,,
16426,05/11/23 06:06:15 PM,2.45,28.73,,,
16427,05/11/23 06:06:16 PM,4.15,28.73,,,
16428,05/11/23 06:06:17 PM,2.45,28.73,,,
16429,05/11/23 06:06:18 PM,2.45,28.73,,,
16430,05/11/23 06:06:19 PM,2.45,28.73,,,
16431,05/11/23 06:06:20 PM,2.30,28.73,,,
16432,05/11/23 06:06:21 PM,2.30,28.73,,,
16433,05/11/23 06:06:22 PM,2.45,28.73,,,
16434,05/11/23 06:06:23 PM,4.15,28.73,,,
16435,05/11/23 06:06:24 PM,2.45,28.73,,,
16436,05/11/23 06:06:25 PM,2.30,28.73,,,
16437,05/11/23 06:06:26 PM,2.45,28.73,,,
16438,05/11/23 06:06:27 PM,2.45,28.73,,,
16439,05/11/23 06:06:28 PM,2.30,28.73,,,
16440,05/11/23 06:06:29 PM,2.30,28.73,,,
16441,05/11/23 06:06:30 PM,4.15,28.73,,,
16442,05/11/23 06:06:31 PM,3.87,28.73,,,
16443,05/11/23 06:06:32 PM,2.45,28.73,,,
16444,05/11/23 06:06:33 PM,2.30,28.73,,,
16445,05/11/23 06:06:34 PM,2.30,28.73,,,
16446,05/11/23 06:06:35 PM,2.45,28.73,,,
16447,05/11/23 06:06:36 PM,4.15,28.73,,,
16448,05/11/23 06:06:37 PM,2.45,28.73,,,
16449,05/11/23 06:06:38 PM,2.30,28.73,,,
16450,05/11/23 06:06:39 PM,2.45,28.73,,,
16451,05/11/23 06:06:40 PM,2.45,28.73,,,
16452,05/11/23 06:06:41 PM,3.87,28.73,,,
16453,05/11/23 06:06:42 PM,4.15,28.73,,,
16454,05/11/23 06:06:43 PM,4.15,28.73,,,
16455,05/11/23 06:06:44 PM,2.45,28.73,,,
16456,05/11/23 06:06:45 PM,4.15,28.73,,,
16457,05/11/23 06:06:46 PM,3.87,28.73,,,
16458,05/11/23 06:06:47 PM,3.87,28.73,,,
16459,05/11/23 06:06:48 PM,2.30,28.73,,,
16460,05/11/23 06:06:49 PM,2.30,28.73,,,
16461,05/11/23 06:06:50 PM,4.15,28.73,,,
16462,05/11/23 06:06:51 PM,2.45,28.73,,,
16463,05/11/23 06:06:52 PM,2.45,28.73,,,
16464,05/11/23 06:06:53 PM,2.30,28.73,,,
16465,05/11/23 06:06:54 PM,2.45,28.73,,,
16466,05/11/23 06:06:55 PM,2.30,28.73,,,
16467,05/11/23 06:06:56 PM,2.30,28.73,,,
16468,05/11/23 06:06:57 PM,2.45,28.73,,,
16469,05/11/23 06:06:58 PM,2.45,28.73,,,
16470,05/11/23 06:06:59 PM,2.45,28.73,,,
16471,05/11/23 06:07:00 PM,3.87,28.73,,,
16472,05/11/23 06:07:01 PM,4.15,28.73,,,
16473,05/11/23 06:07:02 PM,3.87,28.73,,,
16474,05/11/23 06:07:03 PM,4.15,28.73,,,
16475,05/11/23 06:07:04 PM,3.87,28.73,,,
16476,05/11/23 06:07:05 PM,3.87,28.73,,,
16477,05/11/23 06:07:06 PM,2.45,28.73,,,
16478,05/11/23 06:07:07 PM,2.45,28.73,,,
16479,05/11/23 06:07:08 PM,2.30,28.73,,,
16480,05/11/23 06:07:09 PM,4.15,28.73,,,
16481,05/11/23 06:07:10 PM,3.87,28.73,,,
16482,05/11/23 06:07:11 PM,2.30,28.73,,,
16483,05/11/23 06:07:12 PM,4.15,28.72,,,
16484,05/11/23 06:07:13 PM,2.45,28.73,,,
16485,05/11/23 06:07:14 PM,4.15,28.72,,,
16486,05/11/23 06:07:15 PM,2.30,28.73,,,
16487,05/11/23 06:07:16 PM,2.45,28.73,,,
16488,05/11/23 06:07:17 PM,4.15,28.73,,,
16489,05/11/23 06:07:18 PM,2.30,28.73,,,
16490,05/11/23 06:07:19 PM,4.15,28.73,,,
